16012, -9, 1371, -146
16035, -9, 1381, -130
16105, -19, 1423, -159
16128, -29, 1460, -174
16198, -43, 1505, -209
16221, -52, 1535, -210
16299, -58, 1560, -171
16322, -61, 1574, -162
16345, -63, 1581, -155
16415, -85, 1611, -213
16438, -100, 1638, -240
16508, -113, 1672, -297
16529, -121, 1695, -293
16601, -116, 1720, -201
16625, -110, 1736, -177
16693, -97, 1743, -131
16716, -87, 1746, -122
16785, -96, 1784, -152
16808, -106, 1815, -163
16877, -122, 1849, -189
16900, -131, 1873, -185
16981, -122, 1906, -126
17002, -114, 1926, -117
17025, -107, 1939, -108
17095, -107, 1985, -107
17118, -111, 2024, -111
17188, -122, 2073, -125
17211, -127, 2107, -121
17281, -111, 2145, -76
17304, -97, 2170, -64
17372, -79, 2183, -35
17395, -65, 2189, -29
17467, -77, 2287, -17
17488, -86, 2360, -21
17559, -94, 2434, -36
17582, -99, 2483, -39
17659, -106, 2620, -61
17680, -116, 2721, -72
17703, -127, 2799, -88
17772, -122, 2856, -74
17793, -113, 2887, -64
17862, -89, 2887, -27
17885, -71, 2880, -18
17957, -53, 2857, 2
17985, -41, 2837, 7
18052, -31, 2812, 17
18072, -26, 2794, 19
18138, -22, 2775, 25
18159, -19, 2761, 26
18178, -18, 2751, 27
18248, -16, 2738, 31
18271, -16, 2729, 32
18347, -15, 2719, 34
18367, -15, 2712, 35
18390, -15, 2707, 36
